store/oaei_tests/benchmarks/248-6,OAEI2013 + EXTRAS4AML,48.8,21.6,30.0
store/oaei_tests/benchmarks/248-4,AML,100.0,20.6,34.2
store/oaei_tests/benchmarks/248-4,OAEI2013,59.3,36.1,44.9
store/oaei_tests/benchmarks/248-4,Lexical,100.0,20.6,34.2
store/oaei_tests/benchmarks/248-4,EXTRAS4AML,100.0,20.6,34.2
store/oaei_tests/benchmarks/248-4,AML + EXTRAS4AML,100.0,20.6,34.2
store/oaei_tests/benchmarks/248-4,OAEI2013 + EXTRAS4AML,59.3,36.1,44.9
store/oaei_tests/benchmarks/302,AML,90.9,21.3,34.5
store/oaei_tests/benchmarks/302,OAEI2013,76.9,21.3,33.3
store/oaei_tests/benchmarks/302,Lexical,90.9,21.3,34.5
store/oaei_tests/benchmarks/302,EXTRAS4AML,92.3,25.5,40.0
store/oaei_tests/benchmarks/302,AML + EXTRAS4AML,92.3,25.5,40.0
store/oaei_tests/benchmarks/302,OAEI2013 + EXTRAS4AML,80.0,25.5,38.7
store/oaei_tests/benchmarks/240,AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/240,OAEI2013,60.0,100.0,75.0
store/oaei_tests/benchmarks/240,Lexical,100.0,100.0,100.0
store/oaei_tests/benchmarks/240,EXTRAS4AML,94.3,100.0,97.1
store/oaei_tests/benchmarks/240,AML + EXTRAS4AML,97.1,100.0,98.5
store/oaei_tests/benchmarks/240,OAEI2013 + EXTRAS4AML,58.9,100.0,74.2
store/oaei_tests/benchmarks/209,AML,76.9,10.3,18.2
store/oaei_tests/benchmarks/209,OAEI2013,25.4,16.5,20.0
store/oaei_tests/benchmarks/209,Lexical,71.4,5.2,9.6
store/oaei_tests/benchmarks/209,EXTRAS4AML,71.4,5.2,9.6
store/oaei_tests/benchmarks/209,AML + EXTRAS4AML,76.9,10.3,18.2
store/oaei_tests/benchmarks/209,OAEI2013 + EXTRAS4AML,25.4,16.5,20.0
store/oaei_tests/benchmarks/254-4,AML,100.0,60.6,75.5
store/oaei_tests/benchmarks/254-4,OAEI2013,54.1,60.6,57.1
store/oaei_tests/benchmarks/254-4,Lexical,100.0,60.6,75.5
store/oaei_tests/benchmarks/254-4,EXTRAS4AML,100.0,60.6,75.5
store/oaei_tests/benchmarks/254-4,AML + EXTRAS4AML,100.0,60.6,75.5
store/oaei_tests/benchmarks/254-4,OAEI2013 + EXTRAS4AML,54.1,60.6,57.1
store/oaei_tests/benchmarks/236,AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/236,OAEI2013,66.0,100.0,79.5
store/oaei_tests/benchmarks/236,Lexical,100.0,100.0,100.0
store/oaei_tests/benchmarks/236,EXTRAS4AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/236,AML + EXTRAS4AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/236,OAEI2013 + EXTRAS4AML,66.0,100.0,79.5
store/oaei_tests/benchmarks/304,AML,90.3,36.8,52.3
store/oaei_tests/benchmarks/304,OAEI2013,75.5,48.7,59.2
store/oaei_tests/benchmarks/304,Lexical,90.0,35.5,50.9
store/oaei_tests/benchmarks/304,EXTRAS4AML,70.0,36.8,48.3
store/oaei_tests/benchmarks/304,AML + EXTRAS4AML,80.6,38.2,51.8
store/oaei_tests/benchmarks/304,OAEI2013 + EXTRAS4AML,70.4,50.0,58.5
store/oaei_tests/benchmarks/260-6,AML,100.0,41.4,58.5
store/oaei_tests/benchmarks/260-6,OAEI2013,35.3,41.4,38.1
store/oaei_tests/benchmarks/260-6,Lexical,100.0,41.4,58.5
store/oaei_tests/benchmarks/260-6,EXTRAS4AML,92.3,41.4,57.1
store/oaei_tests/benchmarks/260-6,AML + EXTRAS4AML,92.3,41.4,57.1
store/oaei_tests/benchmarks/260-6,OAEI2013 + EXTRAS4AML,34.3,41.4,37.5
store/oaei_tests/benchmarks/251-6,AML,100.0,12.9,22.9
store/oaei_tests/benchmarks/251-6,OAEI2013,45.0,19.4,27.1
store/oaei_tests/benchmarks/251-6,Lexical,100.0,12.9,22.9
store/oaei_tests/benchmarks/251-6,EXTRAS4AML,92.3,12.9,22.6
store/oaei_tests/benchmarks/251-6,AML + EXTRAS4AML,92.3,12.9,22.6
store/oaei_tests/benchmarks/251-6,OAEI2013 + EXTRAS4AML,43.9,19.4,26.9
store/oaei_tests/benchmarks/203,AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/203,OAEI2013,48.5,100.0,65.3
store/oaei_tests/benchmarks/203,Lexical,100.0,34.0,50.8
store/oaei_tests/benchmarks/203,EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/203,AML + EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/203,OAEI2013 + EXTRAS4AML,48.5,100.0,65.3
store/oaei_tests/benchmarks/259-8,AML,100.0,26.8,42.3
store/oaei_tests/benchmarks/259-8,OAEI2013,64.9,49.5,56.1
store/oaei_tests/benchmarks/259-8,Lexical,100.0,26.8,42.3
store/oaei_tests/benchmarks/259-8,EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/259-8,AML + EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/259-8,OAEI2013 + EXTRAS4AML,64.5,50.5,56.6
store/oaei_tests/benchmarks/202-2,AML,100.0,26.8,42.3
store/oaei_tests/benchmarks/202-2,OAEI2013,65.8,51.5,57.8
store/oaei_tests/benchmarks/202-2,Lexical,100.0,26.8,42.3
store/oaei_tests/benchmarks/202-2,EXTRAS4AML,100.0,28.9,44.8
store/oaei_tests/benchmarks/202-2,AML + EXTRAS4AML,100.0,28.9,44.8
store/oaei_tests/benchmarks/202-2,OAEI2013 + EXTRAS4AML,66.7,53.6,59.4
store/oaei_tests/benchmarks/252-6,AML,100.0,26.8,42.3
store/oaei_tests/benchmarks/252-6,OAEI2013,64.9,49.5,56.1
store/oaei_tests/benchmarks/252-6,Lexical,100.0,26.8,42.3
store/oaei_tests/benchmarks/252-6,EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/252-6,AML + EXTRAS4AML,96.4,27.8,43.2
store/oaei_tests/benchmarks/252-6,OAEI2013 + EXTRAS4AML,64.5,50.5,56.6
store/oaei_tests/benchmarks/233,AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/233,OAEI2013,66.0,100.0,79.5
store/oaei_tests/benchmarks/233,Lexical,100.0,100.0,100.0
store/oaei_tests/benchmarks/233,EXTRAS4AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/233,AML + EXTRAS4AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/233,OAEI2013 + EXTRAS4AML,66.0,100.0,79.5
store/oaei_tests/benchmarks/257-6,AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/257-6,OAEI2013,45.2,42.4,43.8
store/oaei_tests/benchmarks/257-6,Lexical,100.0,42.4,59.6
store/oaei_tests/benchmarks/257-6,EXTRAS4AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/257-6,AML + EXTRAS4AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/257-6,OAEI2013 + EXTRAS4AML,45.2,42.4,43.8
store/oaei_tests/benchmarks/208,AML,70.7,29.9,42.0
store/oaei_tests/benchmarks/208,OAEI2013,39.0,92.8,54.9
store/oaei_tests/benchmarks/208,Lexical,67.6,25.8,37.3
store/oaei_tests/benchmarks/208,EXTRAS4AML,62.5,25.8,36.5
store/oaei_tests/benchmarks/208,AML + EXTRAS4AML,70.7,29.9,42.0
store/oaei_tests/benchmarks/208,OAEI2013 + EXTRAS4AML,39.0,92.8,54.9
store/oaei_tests/benchmarks/254-8,AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/254-8,OAEI2013,29.2,21.2,24.6
store/oaei_tests/benchmarks/254-8,Lexical,100.0,21.2,35.0
store/oaei_tests/benchmarks/254-8,EXTRAS4AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/254-8,AML + EXTRAS4AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/254-8,OAEI2013 + EXTRAS4AML,29.2,21.2,24.6
store/oaei_tests/benchmarks/254-6,AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/254-6,OAEI2013,45.2,42.4,43.8
store/oaei_tests/benchmarks/254-6,Lexical,100.0,42.4,59.6
store/oaei_tests/benchmarks/254-6,EXTRAS4AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/254-6,AML + EXTRAS4AML,100.0,42.4,59.6
store/oaei_tests/benchmarks/254-6,OAEI2013 + EXTRAS4AML,45.2,42.4,43.8
store/oaei_tests/benchmarks/253-4,AML,100.0,20.6,34.2
store/oaei_tests/benchmarks/253-4,OAEI2013,59.3,36.1,44.9
store/oaei_tests/benchmarks/253-4,Lexical,100.0,20.6,34.2
store/oaei_tests/benchmarks/253-4,EXTRAS4AML,100.0,20.6,34.2
store/oaei_tests/benchmarks/253-4,AML + EXTRAS4AML,100.0,20.6,34.2
store/oaei_tests/benchmarks/253-4,OAEI2013 + EXTRAS4AML,59.3,36.1,44.9
store/oaei_tests/benchmarks/241,AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/241,OAEI2013,66.0,100.0,79.5
store/oaei_tests/benchmarks/241,Lexical,100.0,100.0,100.0
store/oaei_tests/benchmarks/241,EXTRAS4AML,100.0,100.0,100.0
